user_id,event_type,timestamp,screen,age,city,package
1235,view_banner,2025-04-18 16:28:00,promo,58,Новосибирск,base
673,app_open,2025-04-14 09:00:00,home,61,Санкт-Петербург,base
1939,app_open,2025-04-13 20:15:00,home,54,Москва,base
1355,pay_bill,2025-04-07 21:23:00,home,52,Казань,premium
1676,app_open,2025-04-27 07:45:00,home,68,Екатеринбург,base
917,app_open,2025-04-10 06:34:00,home,36,Москва,base
882,app_open,2025-04-06 10:08:00,home,39,Санкт-Петербург,base
1162,app_open,2025-04-13 20:55:00,home,57,Казань,premium
1884,app_open,2025-04-06 09:16:00,home,57,Санкт-Петербург,base
1195,app_open,2025-04-08 22:08:00,home,22,Санкт-Петербург,base
935,pay_bill,2025-04-18 12:40:00,home,20,Санкт-Петербург,premium
601,transfer,2025-04-17 09:21:00,transfers,27,Санкт-Петербург,premium
1152,click_banner,2025-04-22 21:44:00,promo,43,Казань,premium
32,app_open,2025-04-01 10:45:00,home,43,Москва,base
1261,view_banner,2025-04-23 09:34:00,promo,33,Нижний Новгород,base
1384,app_open,2025-04-19 15:40:00,home,31,Санкт-Петербург,base
1509,pay_bill,2025-04-02 15:40:00,home,44,Санкт-Петербург,premium
266,view_profile,2025-04-02 16:11:00,profile,52,Нижний Новгород,base
1749,view_profile,2025-04-11 15:48:00,profile,35,Москва,premium
795,app_open,2025-04-29 21:55:00,home,24,Новосибирск,base
994,app_open,2025-04-11 18:46:00,home,57,Казань,base
1836,app_open,2025-04-29 18:09:00,home,57,Москва,base
536,view_banner,2025-04-02 10:40:00,promo,18,Казань,base
1956,app_open,2025-04-05 08:33:00,home,64,Екатеринбург,base
217,click_banner,2025-04-23 20:37:00,promo,67,Москва,base
120,view_profile,2025-04-02 15:02:00,profile,67,Новосибирск,base
46,pay_bill,2025-04-14 12:00:00,home,65,Казань,base
942,view_banner,2025-04-01 16:40:00,promo,67,Казань,base
742,pay_bill,2025-04-08 16:50:00,home,57,Москва,premium
927,transfer,2025-04-27 19:06:00,transfers,38,Новосибирск,premium
590,click_banner,2025-04-26 21:16:00,promo,36,Казань,base
119,app_open,2025-04-22 21:43:00,home,24,Казань,premium
106,app_open,2025-04-06 20:30:00,home,63,Екатеринбург,base
294,app_open,2025-04-23 16:22:00,home,59,Москва,base
874,app_open,2025-04-14 21:18:00,home,47,Нижний Новгород,base
307,app_open,2025-04-20 08:26:00,home,56,Новосибирск,base
52,view_banner,2025-04-08 12:15:00,promo,23,Нижний Новгород,premium
1747,view_banner,2025-04-06 20:53:00,promo,37,Екатеринбург,base
1259,view_banner,2025-04-29 21:31:00,promo,36,Екатеринбург,base
977,view_profile,2025-04-13 10:23:00,profile,68,Москва,base
1722,app_open,2025-04-08 20:52:00,home,32,Нижний Новгород,base
571,open_deposit,2025-04-26 20:01:00,deposits,39,Нижний Новгород,premium
1000,view_profile,2025-04-24 11:37:00,profile,48,Нижний Новгород,base
843,app_open,2025-04-11 19:17:00,home,61,Новосибирск,premium
1765,app_open,2025-04-14 18:12:00,home,54,Новосибирск,premium
56,view_banner,2025-04-12 21:18:00,promo,33,Екатеринбург,base
321,app_open,2025-04-02 20:51:00,home,61,Новосибирск,base
1486,view_banner,2025-04-27 13:57:00,promo,51,Екатеринбург,premium
128,app_open,2025-04-14 17:31:00,home,39,Нижний Новгород,base
744,click_banner,2025-04-18 14:05:00,promo,60,Новосибирск,premium
1478,click_banner,2025-04-05 14:11:00,promo,51,Краснодар,base
1453,click_banner,2025-04-06 23:15:00,promo,41,Краснодар,base
257,app_open,2025-04-12 15:35:00,home,67,Новосибирск,base
1619,view_banner,2025-04-20 14:00:00,promo,38,Санкт-Петербург,base
857,view_banner,2025-04-10 21:53:00,promo,42,Новосибирск,base
1956,support_chat,2025-04-01 18:39:00,support,64,Екатеринбург,base
1070,app_open,2025-04-14 09:24:00,home,48,Москва,base
1590,app_open,2025-04-28 06:58:00,home,30,Москва,premium
1884,view_banner,2025-04-06 22:54:00,promo,57,Санкт-Петербург,base
197,app_open,2025-04-05 11:25:00,home,23,Казань,base
1616,click_banner,2025-04-04 10:35:00,promo,24,Нижний Новгород,base
1630,transfer,2025-04-29 13:33:00,transfers,32,Екатеринбург,base
1783,transfer,2025-04-01 17:30:00,transfers,39,Нижний Новгород,premium
1785,view_banner,2025-04-18 19:59:00,promo,69,Нижний Новгород,base
1338,view_banner,2025-04-20 08:02:00,promo,54,Краснодар,base
1688,app_open,2025-04-08 07:34:00,home,48,Москва,base
1906,app_open,2025-04-23 13:10:00,home,29,Нижний Новгород,base
1156,pay_bill,2025-04-26 17:08:00,home,29,Екатеринбург,base
1843,app_open,2025-04-06 16:52:00,home,34,Санкт-Петербург,premium
169,view_profile,2025-04-11 09:29:00,profile,45,Москва,base
740,pay_bill,2025-04-12 14:32:00,home,24,Екатеринбург,premium
1951,click_banner,2025-04-23 11:33:00,promo,35,Нижний Новгород,base
776,app_open,2025-04-04 22:02:00,home,34,Казань,premium
1179,app_open,2025-04-08 09:03:00,home,50,Санкт-Петербург,base
570,view_banner,2025-04-17 13:50:00,promo,59,Москва,premium
1988,view_banner,2025-04-07 21:12:00,promo,21,Казань,base
1543,pay_bill,2025-04-10 15:10:00,home,56,Краснодар,base
201,app_open,2025-04-10 11:40:00,home,70,Нижний Новгород,premium
1004,app_open,2025-04-05 20:26:00,home,67,Казань,base
1391,view_banner,2025-04-06 21:07:00,promo,33,Москва,base
85,app_open,2025-04-17 08:05:00,home,60,Нижний Новгород,base
587,support_chat,2025-04-09 20:26:00,support,37,Москва,base
893,transfer,2025-04-03 14:40:00,transfers,27,Казань,base
507,view_banner,2025-04-06 11:37:00,promo,31,Казань,base
24,view_banner,2025-04-19 09:00:00,promo,53,Москва,premium
1999,app_open,2025-04-29 18:52:00,home,44,Екатеринбург,premium
17,view_banner,2025-04-21 21:55:00,promo,30,Санкт-Петербург,base
1162,app_open,2025-04-21 07:29:00,home,57,Казань,premium
897,app_open,2025-04-07 19:41:00,home,59,Москва,base
742,app_open,2025-04-23 17:12:00,home,57,Москва,premium
1674,view_banner,2025-04-28 22:45:00,promo,34,Нижний Новгород,base
1898,app_open,2025-04-03 20:26:00,home,60,Нижний Новгород,base
507,view_banner,2025-04-22 22:02:00,promo,31,Казань,base
203,view_banner,2025-04-18 22:02:00,promo,37,Санкт-Петербург,base
523,app_open,2025-04-17 08:14:00,home,50,Краснодар,base
1618,app_open,2025-04-08 09:24:00,home,66,Нижний Новгород,base
901,app_open,2025-04-09 07:08:00,home,54,Нижний Новгород,base
1489,click_banner,2025-04-01 13:17:00,promo,55,Екатеринбург,base
1486,app_open,2025-04-13 19:12:00,home,51,Екатеринбург,base
517,app_open,2025-04-05 10:46:00,home,44,Москва,base
679,app_open,2025-04-20 18:04:00,home,70,Екатеринбург,base
292,open_deposit,2025-04-24 15:07:00,deposits,52,Москва,base
1788,view_banner,2025-04-12 15:02:00,promo,70,Нижний Новгород,base
1232,transfer,2025-04-02 10:00:00,transfers,54,Екатеринбург,base
1537,pay_bill,2025-04-08 18:49:00,home,60,Екатеринбург,base
1084,view_banner,2025-04-17 11:14:00,promo,59,Санкт-Петербург,premium
718,pay_bill,2025-04-06 20:19:00,home,31,Нижний Новгород,base
1924,app_open,2025-04-29 07:24:00,home,28,Екатеринбург,premium
1967,app_open,2025-04-25 12:22:00,home,69,Санкт-Петербург,base
183,app_open,2025-04-12 13:14:00,home,57,Новосибирск,base
844,app_open,2025-04-16 12:47:00,home,49,Новосибирск,base
1362,view_profile,2025-04-16 09:49:00,profile,30,Санкт-Петербург,base
1748,view_banner,2025-04-11 15:41:00,promo,41,Нижний Новгород,base
242,transfer,2025-04-15 16:18:00,transfers,35,Екатеринбург,base
718,view_banner,2025-04-03 10:41:00,promo,31,Нижний Новгород,base
719,transfer,2025-04-22 13:09:00,transfers,32,Казань,base
1645,pay_bill,2025-04-30 08:26:00,home,59,Москва,premium
112,transfer,2025-04-09 09:18:00,transfers,53,Санкт-Петербург,base
1823,app_open,2025-04-01 11:00:00,home,56,Екатеринбург,base
1229,app_open,2025-04-22 14:49:00,home,67,Новосибирск,base
1481,app_open,2025-04-03 17:04:00,home,21,Нижний Новгород,base
1402,app_open,2025-04-14 18:10:00,home,48,Екатеринбург,base
1884,app_open,2025-04-26 08:26:00,home,57,Санкт-Петербург,base
178,transfer,2025-04-26 19:29:00,transfers,36,Новосибирск,base
1859,pay_bill,2025-04-04 21:19:00,home,39,Екатеринбург,base
555,app_open,2025-04-25 14:54:00,home,70,Краснодар,base
406,app_open,2025-04-15 08:10:00,home,48,Екатеринбург,base
1895,open_deposit,2025-04-02 13:16:00,deposits,41,Казань,base
1034,app_open,2025-04-03 15:28:00,home,20,Казань,base
1893,app_open,2025-04-07 22:58:00,home,69,Нижний Новгород,base
1501,transfer,2025-04-30 11:22:00,transfers,18,Краснодар,premium
1325,app_open,2025-04-17 07:49:00,home,19,Новосибирск,base
416,app_open,2025-04-17 19:56:00,home,54,Казань,base
602,view_banner,2025-04-22 21:21:00,promo,47,Краснодар,premium
1486,view_banner,2025-04-24 21:53:00,promo,51,Екатеринбург,premium
1053,app_open,2025-04-04 20:39:00,home,49,Новосибирск,premium
1511,app_open,2025-04-17 19:45:00,home,67,Краснодар,base
534,view_profile,2025-04-18 08:33:00,profile,68,Новосибирск,base
812,transfer,2025-04-29 14:25:00,transfers,19,Санкт-Петербург,base
601,view_banner,2025-04-03 18:09:00,promo,27,Санкт-Петербург,premium
1240,app_open,2025-04-25 18:12:00,home,43,Казань,base
677,app_open,2025-04-16 08:32:00,home,32,Краснодар,premium
1005,view_profile,2025-04-14 17:53:00,profile,67,Екатеринбург,base
1206,app_open,2025-04-27 19:48:00,home,21,Нижний Новгород,premium
1911,pay_bill,2025-04-22 19:35:00,home,26,Казань,base
44,app_open,2025-04-06 22:43:00,home,55,Краснодар,premium
1058,view_banner,2025-04-04 11:35:00,promo,36,Екатеринбург,base
1710,app_open,2025-04-20 21:42:00,home,22,Казань,base
188,app_open,2025-04-24 18:07:00,home,45,Нижний Новгород,base
468,app_open,2025-04-14 19:05:00,home,38,Новосибирск,base
1607,click_banner,2025-04-05 09:43:00,promo,31,Екатеринбург,base
167,click_banner,2025-04-08 12:28:00,promo,65,Краснодар,base
1440,app_open,2025-04-10 18:05:00,home,50,Казань,base
1870,app_open,2025-04-19 08:40:00,home,39,Краснодар,premium
229,app_open,2025-04-02 06:02:00,home,66,Екатеринбург,premium
917,view_banner,2025-04-15 17:11:00,promo,36,Москва,base
274,view_banner,2025-04-22 09:24:00,promo,64,Санкт-Петербург,base
420,app_open,2025-04-10 13:06:00,home,56,Новосибирск,premium
1073,support_chat,2025-04-18 08:59:00,support,65,Москва,premium
1351,app_open,2025-04-04 17:48:00,home,38,Краснодар,base
566,transfer,2025-04-08 21:55:00,transfers,22,Екатеринбург,base
357,app_open,2025-04-01 16:34:00,home,35,Новосибирск,base
1151,view_banner,2025-04-08 15:50:00,promo,51,Казань,premium
1743,open_deposit,2025-04-01 21:05:00,deposits,27,Краснодар,base
738,view_banner,2025-04-30 17:52:00,promo,67,Казань,premium
1916,view_banner,2025-04-24 16:44:00,promo,50,Екатеринбург,premium
1691,app_open,2025-04-19 14:50:00,home,23,Екатеринбург,premium
210,app_open,2025-04-09 09:44:00,home,58,Новосибирск,premium
1394,view_banner,2025-04-13 13:37:00,promo,32,Москва,premium
1533,app_open,2025-04-18 06:11:00,home,27,Казань,base
1056,view_banner,2025-04-29 17:16:00,promo,54,Санкт-Петербург,premium
1755,app_open,2025-04-05 13:55:00,home,19,Москва,base
584,view_banner,2025-04-09 22:33:00,promo,58,Краснодар,base
1898,app_open,2025-04-22 08:19:00,home,60,Нижний Новгород,base
1742,app_open,2025-04-27 10:25:00,home,68,Краснодар,base
1638,app_open,2025-04-01 11:27:00,home,65,Екатеринбург,base
1826,app_open,2025-04-08 16:07:00,home,62,Екатеринбург,base
1709,view_profile,2025-04-14 10:27:00,profile,70,Екатеринбург,premium
886,view_banner,2025-04-05 16:11:00,promo,25,Новосибирск,premium
37,open_deposit,2025-04-24 10:01:00,deposits,36,Екатеринбург,base
935,app_open,2025-04-07 09:48:00,home,20,Санкт-Петербург,base
267,transfer,2025-04-20 12:30:00,transfers,56,Санкт-Петербург,base
1213,pay_bill,2025-04-08 16:38:00,home,23,Казань,base
1473,app_open,2025-04-01 06:24:00,home,66,Санкт-Петербург,base
107,app_open,2025-04-04 19:17:00,home,53,Москва,base
712,pay_bill,2025-04-17 10:31:00,home,68,Казань,base
1275,view_banner,2025-04-24 18:09:00,promo,36,Екатеринбург,base
841,transfer,2025-04-17 12:17:00,transfers,45,Москва,base
298,app_open,2025-04-10 10:27:00,home,30,Нижний Новгород,base
366,support_chat,2025-04-11 10:31:00,support,59,Краснодар,premium
314,open_deposit,2025-04-11 21:35:00,deposits,61,Екатеринбург,premium
1760,app_open,2025-04-23 18:09:00,home,42,Москва,base
1058,app_open,2025-04-28 15:41:00,home,36,Екатеринбург,premium
1872,app_open,2025-04-10 12:47:00,home,69,Санкт-Петербург,base
1139,app_open,2025-04-11 17:52:00,home,68,Екатеринбург,base
1373,view_banner,2025-04-01 20:03:00,promo,25,Новосибирск,premium
570,app_open,2025-04-30 13:39:00,home,59,Москва,premium
1271,view_banner,2025-04-13 16:03:00,promo,50,Екатеринбург,base
1919,view_banner,2025-04-28 16:38:00,promo,42,Екатеринбург,premium
80,view_banner,2025-04-05 12:15:00,promo,28,Екатеринбург,base
571,app_open,2025-04-21 17:21:00,home,39,Нижний Новгород,premium
867,view_banner,2025-04-15 14:10:00,promo,45,Новосибирск,premium
1003,app_open,2025-04-01 16:04:00,home,46,Екатеринбург,base
1611,view_banner,2025-04-12 19:56:00,promo,47,Новосибирск,base
1414,app_open,2025-04-14 12:24:00,home,43,Нижний Новгород,base
674,view_banner,2025-04-08 14:34:00,promo,48,Москва,base
1533,app_open,2025-04-11 20:58:00,home,27,Казань,base
308,view_banner,2025-04-02 13:19:00,promo,65,Краснодар,base
230,app_open,2025-04-01 20:31:00,home,57,Нижний Новгород,premium
382,app_open,2025-04-10 13:34:00,home,64,Санкт-Петербург,base
1059,pay_bill,2025-04-03 14:13:00,home,18,Новосибирск,base
1876,view_banner,2025-04-16 20:46:00,promo,39,Новосибирск,base
130,app_open,2025-04-14 12:22:00,home,60,Нижний Новгород,base
1760,view_banner,2025-04-01 13:06:00,promo,42,Москва,base
361,app_open,2025-04-26 15:50:00,home,23,Санкт-Петербург,base
1168,click_banner,2025-04-08 12:07:00,promo,46,Москва,base
124,transfer,2025-04-15 16:06:00,transfers,28,Нижний Новгород,base
761,view_profile,2025-04-21 17:17:00,profile,50,Новосибирск,base
1252,view_profile,2025-04-18 14:36:00,profile,41,Новосибирск,base
259,app_open,2025-04-24 17:37:00,home,66,Новосибирск,base
1406,view_banner,2025-04-02 13:50:00,promo,59,Москва,base
1253,app_open,2025-04-16 10:15:00,home,53,Москва,base
1715,view_banner,2025-04-07 15:04:00,promo,42,Нижний Новгород,base
1223,view_banner,2025-04-08 10:33:00,promo,57,Краснодар,base
1449,app_open,2025-04-22 22:04:00,home,39,Казань,base
19,transfer,2025-04-30 18:50:00,transfers,26,Екатеринбург,premium
512,app_open,2025-04-01 17:50:00,home,58,Новосибирск,base
786,view_banner,2025-04-23 08:25:00,promo,53,Новосибирск,base
1918,app_open,2025-04-27 10:09:00,home,26,Новосибирск,base
1043,app_open,2025-04-13 07:43:00,home,64,Новосибирск,base
1156,view_banner,2025-04-24 17:29:00,promo,29,Екатеринбург,base
1257,pay_bill,2025-04-26 18:22:00,home,33,Санкт-Петербург,base
1205,open_deposit,2025-04-02 18:31:00,deposits,50,Нижний Новгород,premium
73,transfer,2025-04-01 20:27:00,transfers,57,Новосибирск,base
1032,app_open,2025-04-29 13:41:00,home,39,Нижний Новгород,base
1257,app_open,2025-04-11 06:41:00,home,33,Санкт-Петербург,base
90,app_open,2025-04-22 06:38:00,home,65,Новосибирск,base
1109,app_open,2025-04-28 13:38:00,home,29,Екатеринбург,base
1939,app_open,2025-04-03 11:27:00,home,54,Москва,base
259,app_open,2025-04-01 08:54:00,home,66,Новосибирск,base
564,app_open,2025-04-08 09:21:00,home,27,Екатеринбург,premium
1802,view_banner,2025-04-07 20:03:00,promo,43,Казань,base
496,click_banner,2025-04-08 12:59:00,promo,38,Москва,base
743,view_banner,2025-04-03 12:35:00,promo,64,Нижний Новгород,base
1178,pay_bill,2025-04-16 18:00:00,home,68,Казань,base
1699,click_banner,2025-04-17 11:19:00,promo,48,Казань,premium
744,app_open,2025-04-17 11:55:00,home,60,Новосибирск,premium
500,app_open,2025-04-07 18:02:00,home,52,Екатеринбург,base
946,app_open,2025-04-18 15:44:00,home,39,Москва,base
1403,app_open,2025-04-23 22:13:00,home,59,Санкт-Петербург,premium
130,view_banner,2025-04-02 18:23:00,promo,60,Нижний Новгород,base
828,pay_bill,2025-04-07 21:50:00,home,67,Новосибирск,base
334,app_open,2025-04-24 11:47:00,home,47,Краснодар,premium
1566,support_chat,2025-04-14 18:08:00,support,45,Новосибирск,base
861,sub_premium,2025-04-06 17:38:00,promo,40,Москва,premium
805,app_open,2025-04-25 21:49:00,home,53,Нижний Новгород,base
1014,view_banner,2025-04-01 16:25:00,promo,24,Краснодар,base
486,view_banner,2025-04-13 11:54:00,promo,38,Краснодар,base
1280,view_banner,2025-04-09 14:33:00,promo,24,Екатеринбург,premium
31,app_open,2025-04-11 21:34:00,home,48,Санкт-Петербург,base
1742,view_banner,2025-04-09 08:34:00,promo,68,Краснодар,base
1305,pay_bill,2025-04-14 16:39:00,home,39,Нижний Новгород,base
1990,app_open,2025-04-10 14:55:00,home,62,Нижний Новгород,base
797,view_banner,2025-04-17 09:47:00,promo,27,Краснодар,base
1710,app_open,2025-04-09 13:23:00,home,22,Казань,base
965,pay_bill,2025-04-02 20:06:00,home,65,Краснодар,base
31,app_open,2025-04-16 11:09:00,home,48,Санкт-Петербург,base
112,app_open,2025-04-19 08:40:00,home,53,Санкт-Петербург,base
1676,app_open,2025-04-26 19:58:00,home,68,Екатеринбург,base
1672,view_banner,2025-04-08 19:22:00,promo,33,Санкт-Петербург,premium
505,view_banner,2025-04-22 18:51:00,promo,58,Екатеринбург,base
307,view_banner,2025-04-01 20:38:00,promo,56,Новосибирск,base
187,app_open,2025-04-20 19:22:00,home,36,Санкт-Петербург,premium
140,app_open,2025-04-26 18:49:00,home,37,Нижний Новгород,base
1802,view_profile,2025-04-09 13:23:00,profile,43,Казань,base
1120,transfer,2025-04-28 16:17:00,transfers,38,Краснодар,base
1495,app_open,2025-04-04 18:21:00,home,54,Москва,premium
482,open_deposit,2025-04-07 08:12:00,deposits,58,Нижний Новгород,base
1119,app_open,2025-04-26 13:48:00,home,24,Москва,base
1512,view_banner,2025-04-28 21:41:00,promo,64,Краснодар,base
1559,app_open,2025-04-24 20:53:00,home,27,Краснодар,base
185,view_banner,2025-04-21 22:41:00,promo,53,Нижний Новгород,base
173,app_open,2025-04-26 20:41:00,home,25,Краснодар,base
441,view_profile,2025-04-14 13:42:00,profile,32,Казань,premium
1881,app_open,2025-04-01 09:49:00,home,58,Краснодар,base
655,view_banner,2025-04-01 18:52:00,promo,65,Нижний Новгород,base
609,app_open,2025-04-28 10:56:00,home,46,Казань,base
1326,view_banner,2025-04-15 18:28:00,promo,48,Казань,base
193,app_open,2025-04-04 08:58:00,home,31,Новосибирск,base
1247,app_open,2025-04-18 09:28:00,home,27,Казань,premium
390,transfer,2025-04-09 22:21:00,transfers,66,Новосибирск,base
796,click_banner,2025-04-01 22:53:00,promo,50,Санкт-Петербург,base
1137,app_open,2025-04-09 08:10:00,home,27,Нижний Новгород,base
1092,app_open,2025-04-20 09:29:00,home,36,Санкт-Петербург,base
251,view_banner,2025-04-25 15:33:00,promo,31,Москва,premium
52,transfer,2025-04-09 17:28:00,transfers,23,Нижний Новгород,premium
290,app_open,2025-04-27 18:09:00,home,23,Екатеринбург,base
1491,support_chat,2025-04-28 19:14:00,support,46,Нижний Новгород,base
858,transfer,2025-04-30 14:08:00,transfers,63,Санкт-Петербург,base
1355,app_open,2025-04-21 20:12:00,home,52,Казань,premium
1398,view_banner,2025-04-15 22:26:00,promo,61,Нижний Новгород,premium
555,app_open,2025-04-22 20:27:00,home,70,Краснодар,base
337,click_banner,2025-04-02 08:56:00,promo,51,Краснодар,base
137,view_banner,2025-04-29 18:13:00,promo,48,Санкт-Петербург,premium
898,app_open,2025-04-09 17:25:00,home,29,Нижний Новгород,premium
1794,app_open,2025-04-26 15:29:00,home,29,Екатеринбург,premium
1336,app_open,2025-04-25 19:39:00,home,70,Краснодар,premium
1648,app_open,2025-04-06 11:41:00,home,60,Москва,base
416,click_banner,2025-04-16 21:41:00,promo,54,Казань,base
1181,view_profile,2025-04-29 21:23:00,profile,68,Санкт-Петербург,base
1396,app_open,2025-04-21 18:53:00,home,39,Краснодар,base
772,view_banner,2025-04-14 08:50:00,promo,43,Екатеринбург,base
1530,view_banner,2025-04-03 16:17:00,promo,42,Нижний Новгород,premium
1286,open_deposit,2025-04-17 13:22:00,deposits,54,Новосибирск,premium
1092,view_banner,2025-04-14 15:54:00,promo,36,Санкт-Петербург,base
672,view_profile,2025-04-29 11:04:00,profile,41,Москва,premium
1347,pay_bill,2025-04-23 08:53:00,home,65,Краснодар,base
375,open_deposit,2025-04-17 20:35:00,deposits,51,Казань,base
509,view_banner,2025-04-02 11:06:00,promo,36,Екатеринбург,base
380,app_open,2025-04-29 17:20:00,home,37,Казань,base
382,view_banner,2025-04-01 08:34:00,promo,64,Санкт-Петербург,base
1369,click_banner,2025-04-29 10:31:00,promo,38,Екатеринбург,base
967,pay_bill,2025-04-28 16:02:00,home,59,Краснодар,premium
111,view_banner,2025-04-29 18:05:00,promo,41,Новосибирск,base
268,app_open,2025-04-08 10:44:00,home,49,Санкт-Петербург,base
788,app_open,2025-04-03 08:01:00,home,25,Екатеринбург,base
492,app_open,2025-04-09 11:37:00,home,70,Нижний Новгород,base
1374,transfer,2025-04-23 11:32:00,transfers,61,Новосибирск,base
1678,app_open,2025-04-14 11:24:00,home,43,Екатеринбург,base
1704,app_open,2025-04-30 12:59:00,home,29,Нижний Новгород,premium
326,app_open,2025-04-20 12:14:00,home,45,Краснодар,base
521,open_deposit,2025-04-25 14:46:00,deposits,27,Екатеринбург,base
436,app_open,2025-04-12 10:50:00,home,22,Санкт-Петербург,premium
1724,view_banner,2025-04-24 22:51:00,promo,56,Нижний Новгород,premium
1639,app_open,2025-04-08 06:49:00,home,47,Санкт-Петербург,base
1627,view_banner,2025-04-24 20:58:00,promo,64,Екатеринбург,premium
169,open_deposit,2025-04-08 11:52:00,deposits,45,Москва,base
1165,app_open,2025-04-24 07:29:00,home,26,Нижний Новгород,base
1193,view_banner,2025-04-26 10:04:00,promo,67,Екатеринбург,base
50,view_banner,2025-04-27 21:37:00,promo,51,Санкт-Петербург,base
1078,view_banner,2025-04-10 22:32:00,promo,24,Нижний Новгород,base
1888,app_open,2025-04-10 16:59:00,home,31,Санкт-Петербург,base
1779,view_profile,2025-04-09 15:41:00,profile,57,Санкт-Петербург,base
1826,app_open,2025-04-22 09:41:00,home,62,Екатеринбург,base
717,view_profile,2025-04-19 11:48:00,profile,31,Новосибирск,base
533,app_open,2025-04-29 15:39:00,home,44,Казань,base
1295,view_banner,2025-04-24 11:21:00,promo,26,Москва,base
1328,view_banner,2025-04-02 17:36:00,promo,67,Новосибирск,premium
1989,view_banner,2025-04-27 21:37:00,promo,59,Санкт-Петербург,premium
1880,transfer,2025-04-07 22:29:00,transfers,29,Санкт-Петербург,base
1370,transfer,2025-04-03 17:53:00,transfers,40,Новосибирск,base
1764,view_banner,2025-04-23 14:19:00,promo,53,Санкт-Петербург,premium
789,app_open,2025-04-24 10:07:00,home,40,Нижний Новгород,premium
737,view_banner,2025-04-29 15:58:00,promo,48,Екатеринбург,base
1428,view_profile,2025-04-25 16:48:00,profile,39,Санкт-Петербург,base
817,pay_bill,2025-04-03 20:01:00,home,27,Новосибирск,base
724,app_open,2025-04-06 20:35:00,home,52,Казань,base
1341,transfer,2025-04-24 21:11:00,transfers,38,Екатеринбург,premium
348,view_banner,2025-04-28 21:27:00,promo,66,Екатеринбург,base
615,pay_bill,2025-04-22 20:49:00,home,42,Нижний Новгород,premium
1342,app_open,2025-04-16 11:28:00,home,27,Екатеринбург,base
646,app_open,2025-04-03 22:31:00,home,38,Краснодар,base
408,view_banner,2025-04-01 11:03:00,promo,21,Казань,premium
552,view_banner,2025-04-08 19:35:00,promo,63,Нижний Новгород,base
325,app_open,2025-04-11 07:38:00,home,40,Новосибирск,base
96,pay_bill,2025-04-15 09:40:00,home,34,Новосибирск,base
183,click_banner,2025-04-24 21:42:00,promo,57,Новосибирск,base
1480,app_open,2025-04-12 08:12:00,home,54,Москва,base
1075,app_open,2025-04-15 19:21:00,home,22,Казань,premium
1580,pay_bill,2025-04-14 17:18:00,home,21,Новосибирск,base
1306,app_open,2025-04-26 09:35:00,home,48,Новосибирск,base
725,view_profile,2025-04-06 18:41:00,profile,69,Санкт-Петербург,base
963,transfer,2025-04-15 13:21:00,transfers,70,Санкт-Петербург,base
931,app_open,2025-04-20 14:38:00,home,69,Нижний Новгород,base
39,transfer,2025-04-24 19:59:00,transfers,68,Новосибирск,base
927,app_open,2025-04-19 09:30:00,home,38,Новосибирск,premium
15,app_open,2025-04-27 12:17:00,home,69,Нижний Новгород,premium
1001,view_banner,2025-04-27 18:48:00,promo,30,Казань,premium
2000,click_banner,2025-04-10 19:00:00,promo,46,Москва,base
473,click_banner,2025-04-14 12:09:00,promo,19,Нижний Новгород,base
1420,app_open,2025-04-27 14:04:00,home,24,Казань,base
1,app_open,2025-04-04 07:25:00,home,54,Новосибирск,base
695,app_open,2025-04-30 15:14:00,home,49,Новосибирск,base
1956,view_banner,2025-04-01 16:34:00,promo,64,Екатеринбург,base
459,app_open,2025-04-10 13:38:00,home,36,Екатеринбург,base
646,app_open,2025-04-22 21:39:00,home,38,Краснодар,base
729,app_open,2025-04-30 11:26:00,home,68,Нижний Новгород,premium
252,app_open,2025-04-13 21:58:00,home,44,Екатеринбург,base
1526,app_open,2025-04-02 08:35:00,home,19,Казань,premium
332,sub_premium,2025-04-20 17:55:00,promo,45,Казань,premium
551,view_banner,2025-04-19 14:06:00,promo,65,Екатеринбург,base
1431,support_chat,2025-04-02 12:48:00,support,63,Санкт-Петербург,base
772,view_profile,2025-04-28 14:06:00,profile,43,Екатеринбург,base
732,pay_bill,2025-04-21 14:47:00,home,29,Казань,base
1019,view_banner,2025-04-22 19:40:00,promo,46,Новосибирск,base
762,transfer,2025-04-25 11:07:00,transfers,45,Москва,base
1323,app_open,2025-04-08 10:16:00,home,68,Краснодар,base
1524,view_banner,2025-04-25 09:50:00,promo,32,Нижний Новгород,premium
1915,app_open,2025-04-22 17:01:00,home,62,Санкт-Петербург,base
76,app_open,2025-04-30 19:52:00,home,50,Казань,base
1915,view_banner,2025-04-01 21:03:00,promo,62,Санкт-Петербург,base
1886,pay_bill,2025-04-27 17:35:00,home,45,Екатеринбург,base
876,view_banner,2025-04-23 22:22:00,promo,23,Екатеринбург,premium
1164,view_profile,2025-04-12 14:48:00,profile,30,Москва,base
1673,view_banner,2025-04-22 21:27:00,promo,57,Новосибирск,base
1880,click_banner,2025-04-10 12:42:00,promo,29,Санкт-Петербург,base
1456,app_open,2025-04-07 08:07:00,home,47,Казань,base
593,view_banner,2025-04-03 18:14:00,promo,51,Екатеринбург,premium
1776,support_chat,2025-04-27 08:48:00,support,34,Санкт-Петербург,base
1960,view_profile,2025-04-22 16:02:00,profile,59,Нижний Новгород,base
914,view_banner,2025-04-26 22:20:00,promo,37,Екатеринбург,base
